일자,WAR,WPA,Y_SCORE,SCORE,전일비,,등락률,OPS,Woba,Wrct
2018-02-24,"1,240,000","1,251,000",6,1,▼,"-1,000",-0.08,"235,619","292,114",0.02
2018-02-23,"1,220,000","1,259,000",0,6,▲,"10,000",0.81,"249,565","309,742",0.02
2018-02-22,"1,253,000","1,260,000",1,0,▼,"-38,000",-3,"201,999","250,777",0.02
2018-02-21,"1,287,000","1,294,000",5,1,▼,"-31,000",-2.39,"142,604","181,675",0.02
2018-02-20,"1,286,000","1,304,000",10,5,▲,"4,000",0.31,"164,460","212,853",0.02
2018-02-19,"1,268,000","1,302,000",5,10,▲,"27,000",2.13,"166,498","213,875",0.02
2018-02-18,"1,276,000","1,285,000",6,5,▼,"-13,000",-1.01,"197,407","251,446",0.02
2018-02-17,"1,269,000","1,285,000",2,6,▲,"3,000",0.23,"230,399","292,535",0.02
2018-02-16,"1,252,000","1,290,000",10,2,▲,"9,000",0.71,"206,950","263,550",0.02
2018-02-15,"1,290,000","1,303,000",1,10,▼,"-33,000",-2.53,"213,916","273,945",0.02
2018-02-14,"1,300,000","1,311,000",4,1,▼,"-19,000",-1.44,"203,960","264,953",0.02
2018-02-13,"1,309,000","1,328,000",2,4,▲,"40,000",3.12,"203,180","267,098",0.02
2018-02-12,"1,291,000","1,296,000",6,2,▲,"15,000",1.18,"127,418","163,555",0.02
2018-02-11,"1,266,000","1,278,000",3,6,▲,"1,000",0.08,"141,895","180,030",0.02
2018-02-10,"1,259,000","1,279,000",6,3,▲,"11,000",0.88,"164,952","208,910",0.02
2018-02-09,"1,250,000","1,266,000",4,6,▼,"-1,000",-0.08,"189,046","237,087",0.02
2018-02-08,"1,270,000","1,274,000",6,4,▼,"-15,000",-1.18,"255,352","320,309",0.03
2018-02-07,"1,255,000","1,274,000",3,6,▼,"-7,000",-0.55,"161,356","203,038",0.03
2018-02-06,"1,278,000","1,287,000",1,3,▲,"20,000",1.59,"234,830","299,347",0.02
2018-02-05,"1,263,000","1,274,000",0,1,▼,"-5,000",-0.4,"306,281","385,781",0.02
2018-02-04,"1,282,000","1,294,000",12,0,▼,"-20,000",-1.56,"250,034","318,232",0.02
2018-02-03,"1,300,000","1,310,000",2,12,▼,"-32,000",-2.44,"274,705","353,054",0.02
2018-02-02,"1,345,000","1,347,000",5,2,▼,"-27,000",-2.01,"202,379","267,409",0.02
2018-02-01,"1,325,000","1,355,000",1,5,▲,"4,000",0.3,"196,563","263,796",0.02
2018-01-31,"1,315,000","1,341,000",3,1,▲,"64,000",5.03,"388,239","515,408",0.02
2018-01-30,"1,303,000","1,316,000",10,3,▼,"-30,000",-2.3,"235,388","302,690",0.02
2018-01-29,"1,300,000","1,303,000",5,10,▲,"12,000",0.93,"175,151","227,309",0.02
2018-01-28,"1,300,000","1,301,000",2,5,▼,"-16,000",-1.22,"218,439","282,456",0.02
2018-01-27,"1,320,000","1,321,000",1,2,▼,"-2,000",-0.15,"347,615","454,745",0.02
2018-01-26,"1,317,000","1,321,000",3,1,▼,"-5,000",-0.38,"300,963","395,097",0.02
2018-01-25,"1,360,000","1,366,000",0,3,▼,"-48,000",-3.52,"345,309","458,404",0.02
2018-01-24,"1,366,000","1,369,000",7,0,▲,"12,000",0.89,"200,683","271,337",0.02
2018-01-23,"1,353,000","1,353,000",4,7,▼,"-2,000",-0.15,"163,916","220,416",0.02
2018-01-22,"1,371,000","1,372,000",5,4,▼,"-14,000",-1.02,"144,212","195,241",0.02
2018-01-21,"1,349,000","1,370,000",6,5,▲,"28,000",2.09,"205,829","280,331",0.03
2018-01-20,"1,321,000","1,355,000",0,6,▲,"18,000",1.36,"173,618","232,363",0.03
2018-01-19,"1,335,000","1,335,000",5,0,▼,"-6,000",-0.45,"192,537","254,047",0.03
2018-01-18,"1,355,000","1,356,000",1,5,▼,"-14,000",-1.04,"178,447","238,379",0.03
2018-01-17,"1,341,000","1,343,000",3,1,▲,"7,000",0.53,"169,770","226,967",0.03
2018-01-16,"1,349,000","1,349,000",3,3,▲,"2,000",0.15,"197,545","263,556",0.02
2018-01-15,"1,345,000","1,353,000",3,3,▼,"-5,000",-0.37,"212,664","283,346",0.02
2018-01-14,"1,360,000","1,360,000",2,3,▼,"-2,000",-0.15,"192,809","260,143",0.02
2018-01-13,"1,366,000","1,370,000",4,2,▼,"-32,000",-2.34,"189,762","256,791",0.02
2018-01-12,"1,362,000","1,375,000",1,4,▲,"8,000",0.59,"205,148","280,276",0.01
2018-01-11,"1,390,000","1,391,000",6,1,▼,"-38,000",-2.71,"265,410","362,302",0.02
2018-01-10,"1,407,000","1,423,000",0,6,▼,"-10,000",-0.71,"165,674","233,405",0.02
2018-01-09,"1,385,000","1,418,000",1,0,▲,"25,000",1.81,"367,057","515,998",0.02
2018-01-08,"1,367,000","1,394,000",5,1,▲,"19,000",1.39,"217,913","300,560",0.02
2018-01-07,"1,390,000","1,400,000",10,5,▼,"-29,000",-2.08,"313,946","430,809",0.01
2018-01-06,"1,410,000","1,411,000",5,10,▼,"-15,000",-1.06,"330,343","458,824",0.01
2018-01-05,"1,449,000","1,455,000",6,5,▼,"-41,000",-2.83,"381,798","543,567",0
2018-01-04,"1,470,000","1,470,000",2,6,▼,"-10,000",-0.68,"184,903","268,363",0.01
2018-01-03,"1,444,000","1,473,000",10,2,▲,"17,000",1.18,"253,111","369,784",0.01
2018-01-02,"1,421,000","1,445,000",1,10,▲,"14,000",0.98,"237,053","340,166",0.01
2018-01-01,"1,446,000","1,448,000",4,1,▼,"-20,000",-1.38,"247,898","354,200",0.01
2017-12-31,"1,477,000","1,478,000",2,4,▼,"-27,000",-1.83,"203,446","296,130",0.01
2017-12-30,"1,462,000","1,477,000",6,2,▲,"31,000",2.14,"215,247","315,910",0.01
2017-12-29,"1,460,000","1,470,000",3,6,▼,"-28,000",-1.9,"271,021","393,170",0
2017-12-28,"1,485,000","1,485,000",6,3,▼,"-5,000",-0.34,"188,595","277,940",0.01
2017-12-27,"1,479,000","1,491,000",4,6,▼,"-11,000",-0.74,"205,866","303,687",0.01
2017-12-26,"1,480,000","1,494,000",6,4,▲,"7,000",0.47,"199,202","296,508",0.01
2017-12-25,"1,470,000","1,489,000",3,6,▲,"4,000",0.27,"182,151","269,726",0.01
2017-12-24,"1,470,000","1,485,000",1,3,▲,"17,000",1.16,"155,468","229,524",0.01
2017-12-23,"1,478,000","1,485,000",0,1,▼,"-8,000",-0.54,"190,521","280,203",0.01
2017-12-22,"1,443,000","1,490,000",12,0,▲,"36,000",2.51,"211,652","312,135",0.01
2017-12-21,"1,434,000","1,440,000",2,12, ,0,0,"125,403","179,499",0.01
2017-12-20,"1,434,000","1,440,000",5,2,▲,"11,000",0.77,"138,068","197,986",0.01
2017-12-19,"1,437,000","1,437,000",1,5,▼,"-18,000",-1.25,"145,321","207,591",0.01
2017-12-18,"1,449,000","1,452,000",3,1,▲,"13,000",0.91,"196,853","283,504",0.01
2017-12-17,"1,425,000","1,434,000",10,3,▲,"7,000",0.49,"179,110","255,412",0.01
2017-12-16,"1,415,000","1,448,000",5,10, ,0,0,"321,316","458,304",0.01
2017-12-15,"1,450,000","1,456,000",2,5,▼,"-64,000",-4.31,"420,119","605,393",0.01
2017-12-14,"1,487,000","1,488,000",1,2,▲,"9,000",0.61,"187,381","277,327",0.01
2017-12-13,"1,455,000","1,478,000",3,1,▲,"9,000",0.61,"182,263","267,762",0.01
2017-12-12,"1,462,000","1,474,000",0,3,▲,"3,000",0.2,"162,458","238,371",0.01
2017-12-11,"1,475,000","1,480,000",7,0,▼,"-6,000",-0.41,"254,099","373,135",0
2017-12-10,"1,510,000","1,510,000",4,7,▼,"-33,000",-2.2,"264,516","393,861",0.01
2017-12-09,"1,496,000","1,506,000",5,4,▲,"6,000",0.4,"249,287","374,326",0.01
2017-12-08,"1,470,000","1,500,000",6,5,▲,"27,000",1.84,"273,223","407,500",0.01
2017-12-07,"1,458,000","1,487,000",0,6,▲,"13,000",0.89,"179,491","264,680",0.01
2017-12-06,"1,461,000","1,479,000",5,0,▲,"10,000",0.69,"188,262","276,366",0.01
2017-12-05,"1,460,000","1,473,000",1,5,▼,"-27,000",-1.83,"383,064","558,138",0.01
2017-12-04,"1,419,000","1,479,000",3,1,▲,"53,000",3.73,"422,173","613,448",0
2017-12-03,"1,434,000","1,443,000",3,3,▲,"1,000",0.07,"208,397","298,320",0
2017-12-02,"1,440,000","1,440,000",3,3,▼,"-22,000",-1.53,"156,292","223,073",0
2017-12-01,"1,414,000","1,449,000",2,3,▲,"20,000",1.41,"234,670","336,338",0
2017-11-30,"1,439,000","1,443,000",4,2,▼,"-15,000",-1.04,"192,312","274,811",0
2017-11-29,"1,411,000","1,440,000",1,4,▲,"19,000",1.34,"232,062","330,606",0
2017-11-28,"1,435,000","1,437,000",6,1,▼,"-5,000",-0.35,"274,976","390,154",0
2017-11-27,"1,375,000","1,423,000",0,6,▲,"66,000",4.86,"436,112","611,794",0
2017-11-26,"1,375,000","1,376,000",1,0,▼,"-18,000",-1.31,"260,188","355,229",0
2017-11-25,"1,379,000","1,380,000",5,1,▼,"-4,000",-0.29,"163,583","224,855",0
2017-11-24,"1,380,000","1,385,000",10,5,▲,"12,000",0.88,"167,485","230,907",0
2017-11-23,"1,385,000","1,389,000",5,10, ,0,0,"217,265","299,298",0
2017-11-22,"1,378,000","1,390,000",6,5,▼,"-10,000",-0.73,"306,036","421,867",0
2017-11-21,"1,374,000","1,377,000",2,6,▲,"3,000",0.22,"114,900","157,961",0
2017-11-20,"1,368,000","1,374,000",10,2,▲,"13,000",0.96,"124,530","170,812",0
2017-11-19,"1,360,000","1,361,000",1,10,▲,"17,000",1.26,"130,458","176,813",0
2017-11-18,"1,340,000","1,358,000",4,1,▼,"-11,000",-0.81,"214,964","288,231",0
2017-11-17,"1,374,000","1,374,000",2,4,▼,"-23,000",-1.67,"199,476","271,350",0
2017-11-16,"1,400,000","1,400,000",6,2,▼,"-17,000",-1.22,"130,387","181,080",0
2017-11-15,"1,360,000","1,399,000",3,6,▲,"23,000",1.68,"173,870","240,813",0
2017-11-14,"1,346,000","1,374,000",6,3,▲,"14,000",1.03,"160,101","217,905",0
2017-11-13,"1,359,000","1,369,000",4,6,▼,"-1,000",-0.07,"135,408","183,487",0
2017-11-12,"1,375,000","1,381,000",6,4,▼,"-7,000",-0.51,"186,578","255,507",0
2017-11-11,"1,380,000","1,380,000",3,6,▼,"-2,000",-0.15,"113,088","154,947",0
2017-11-10,"1,365,000","1,377,000",1,3,▲,"3,000",0.22,"210,420","287,299",0
2017-11-09,"1,360,000","1,377,000",0,1,▲,"5,000",0.37,"322,200","440,683",0
2017-11-08,"1,368,000","1,395,000",12,0,▼,"-18,000",-1.31,"274,045","375,892",0
2017-11-07,"1,386,000","1,390,000",2,12,▼,"-22,000",-1.57,"216,630","298,883",0
2017-11-06,"1,375,000","1,400,000",5,2,▲,"11,000",0.79,"199,144","277,628",0
2017-11-05,"1,375,000","1,395,000",1,5,▲,"3,000",0.22,"203,070","280,899",0
2017-11-04,"1,400,000","1,400,000",3,1,▲,"8,000",0.58,"257,175","356,850",0
2017-11-03,"1,398,000","1,399,000",10,3,▼,"-17,000",-1.22,"359,154","499,074",0
2017-11-02,"1,367,000","1,395,000",5,10,▲,"23,000",1.68,"332,253","459,314",0
2017-11-01,"1,350,000","1,372,000",2,5,▲,"29,000",2.16,"265,561","360,703",0
2017-10-31,"1,329,000","1,349,000",1,2,▲,"27,000",2.05,"133,459","179,082",0
2017-10-30,"1,334,000","1,334,000",3,1,▼,"-18,000",-1.35,"271,370","359,887",0
2017-10-29,"1,345,000","1,349,000",0,3,▼,"-11,000",-0.82,"282,078","378,298",0
2017-10-28,"1,339,000","1,355,000",7,0,▲,"6,000",0.45,"286,645","385,455",0
2017-10-27,"1,314,000","1,340,000",4,7,▲,"23,000",1.75,"245,868","324,625",0
2017-10-26,"1,313,000","1,319,000",5,4,▲,"2,000",0.15,"166,508","218,689",0
2017-10-25,"1,314,000","1,322,000",6,5, ,0,0,"186,248","245,375",0
2017-10-24,"1,339,000","1,339,000",0,6,▲,"7,000",0.54,"289,552","376,898",0
2017-10-23,"1,294,000","1,311,000",5,0,▲,"12,000",0.93,"286,455","372,136",0
2017-10-22,"1,315,000","1,317,000",1,5,▼,"-38,000",-2.85,"304,710","396,554",0
2017-10-21,"1,336,000","1,336,000",3,1,▲,"3,000",0.23,"202,790","269,329",0
2017-10-20,"1,340,000","1,340,000",3,3,▲,"3,000",0.23,"175,499","230,643",0
2017-10-19,"1,330,000","1,335,000",3,3,▼,"-2,000",-0.15,"212,982","282,886",0
2017-10-18,"1,345,000","1,347,000",2,3,▼,"-23,000",-1.7,"192,749","258,652",0
2017-10-17,"1,343,000","1,355,000",4,2,▲,"9,000",0.67,"229,762","310,175",0
2017-10-16,"1,339,000","1,343,000",1,4,▲,"4,000",0.3,"125,140","167,792",0
2017-10-15,"1,346,000","1,349,000",6,1,▼,"-6,000",-0.45,"219,527","295,089",0
2017-10-14,"1,345,000","1,347,000",0,6,▲,"17,000",1.28,"358,877","478,578",0
2017-10-13,"1,294,000","1,328,000",1,0,▲,"62,000",4.9,"367,130","482,865",0
2017-10-12,"1,266,000","1,279,000",5,1, ,0,0,"236,165","298,785",0
2017-10-11,"1,279,000","1,283,000",10,5,▼,"-13,000",-1.02,"261,773","333,413",0
2017-10-10,"1,270,000","1,289,000",5,10,▲,"6,000",0.47,"257,895","329,237",0
2017-10-09,"1,280,000","1,280,000",6,5,▼,"-13,000",-1.01,"286,759","365,238",0
2017-10-08,"1,303,000","1,304,000",2,6,▼,"-19,000",-1.46,"287,945","372,883",0
2017-10-07,"1,317,000","1,319,000",10,2,▼,"-12,000",-0.91,"409,817","537,262",0
2017-10-06,"1,346,000","1,346,000",1,10,▼,"-32,000",-2.37,"319,556","426,377",0.01
2017-10-05,"1,319,000","1,357,000",4,1,▲,"30,000",2.27,"271,062","362,971",0.02
2017-10-04,"1,303,000","1,321,000",2,4,▲,"17,000",1.31,"158,331","207,718",0.02
2017-10-03,"1,314,000","1,314,000",6,2,▲,"2,000",0.15,"112,756","146,924",0.02
2017-10-02,"1,302,000","1,303,000",3,6,▲,"2,000",0.15,"177,427","230,657",0.02
2017-10-01,"1,300,000","1,301,000",6,3,▲,"3,000",0.23,"194,710","252,638",0.02
2017-09-30,"1,295,000","1,295,000",4,6, ,0,0,"184,454","237,875",0.02
2017-09-29,"1,294,000","1,298,000",6,4,▲,"8,000",0.62,"257,337","332,680",0.02
2017-09-28,"1,295,000","1,296,000",3,6,▲,"23,000",1.82,"196,891","253,015",0.02
2017-09-27,"1,273,000","1,301,000",1,3,▲,"63,000",5.25,"887,556","1,138,593",0.02
2017-09-26,"1,190,000","1,211,000",0,1,▲,"11,000",0.92,"245,758","295,899",0.02
2017-09-25,"1,224,000","1,224,000",12,0,▼,"-30,000",-2.46,"356,221","425,758",0.02
2017-09-24,"1,247,000","1,248,000",2,12,▼,"-3,000",-0.25,"205,686","251,850",0.02
2017-09-23,"1,219,000","1,226,000",5,2,▲,"13,000",1.07,"246,727","301,199",0.02
2017-09-22,"1,206,000","1,220,000",1,5,▼,"-8,000",-0.66,"200,483","242,418",0.02
2017-09-21,"1,238,000","1,238,000",3,1,▼,"-2,000",-0.16,"250,055","305,058",0.02
2017-09-20,"1,220,000","1,227,000",10,3,▲,"15,000",1.24,"215,094","262,965",0.03
2017-09-19,"1,190,000","1,220,000",5,10,▲,"11,000",0.92,"193,879","233,871",0.02
2017-09-18,"1,201,000","1,201,000",2,5,▼,"-6,000",-0.5,"212,435","252,613",0.02
2017-09-17,"1,228,000","1,232,000",1,2,▼,"-30,000",-2.44,"230,943","278,772",0.02
2017-09-16,"1,231,000","1,234,000",3,1,▼,"-1,000",-0.08,"181,592","223,101",0.02
2017-09-15,"1,255,000","1,261,000",0,3,▼,"-37,000",-2.92,"242,828","300,667",0.02
2017-09-14,"1,226,000","1,269,000",7,0,▲,"62,000",5.14,"384,058","480,698",0.02
2017-09-13,"1,218,000","1,218,000",4,7,▲,"2,000",0.17,"120,604","145,306",0.02
2017-09-12,"1,198,000","1,210,000",5,4,▲,"2,000",0.17,"171,403","206,073",0.02
2017-09-11,"1,215,000","1,225,000",6,5,▼,"-15,000",-1.23,"203,243","244,824",0.02
2017-09-10,"1,219,000","1,242,000",0,6,▼,"-18,000",-1.46,"260,006","317,692",0.02
2017-09-09,"1,250,000","1,252,000",5,0,▼,"-9,000",-0.72,"269,516","331,916",0.03
2017-09-08,"1,198,000","1,250,000",1,5,▲,"63,000",5.33,"772,463","950,648",0.04
2017-09-07,"1,129,000","1,183,000",3,1,▲,"51,000",4.51,"491,339","574,449",0.04
2017-09-06,"1,100,000","1,130,000",3,3,▲,"39,000",3.57,"274,522","306,696",0.04
2017-09-05,"1,090,000","1,100,000",3,3,▼,"-4,000",-0.37,"124,877","136,476",0.04
2017-09-04,"1,101,000","1,111,000",2,3,▼,"-17,000",-1.53,"167,772","183,169",0.04
2017-09-03,"1,103,000","1,112,000",4,2,▲,"18,000",1.65,"167,569","184,735",0.04
2017-09-02,"1,113,000","1,113,000",1,4,▼,"-10,000",-0.91,"170,118","186,675",0.04
2017-09-01,"1,097,000","1,104,000",6,1,▲,"21,000",1.94,"222,554","244,323",0.04
2017-08-31,"1,094,000","1,100,000",0,6,▼,"-23,000",-2.08,"235,321","255,718",0.04
2017-08-30,"1,115,000","1,117,000",1,0,▲,"17,000",1.56,"189,535","210,109",0.04
2017-08-29,"1,106,000","1,115,000",5,1,▼,"-26,000",-2.33,"325,635","356,927",0.04
2017-08-28,"1,116,000","1,121,000",10,5,▼,"-10,000",-0.89,"302,966","336,974",0.04
2017-08-27,"1,128,000","1,145,000",5,10,▼,"-2,000",-0.18,"282,872","320,004",0.04
2017-08-26,"1,127,000","1,146,000",6,5,▲,"19,000",1.71,"331,451","375,868",0.04
2017-08-25,"1,082,000","1,127,000",2,6,▲,"3,000",0.27,"226,895","250,757",0.04
2017-08-24,"1,100,000","1,114,000",10,2,▼,"-25,000",-2.21,"436,749","481,768",0.04
2017-08-23,"1,142,000","1,151,000",1,10,▼,"-32,000",-2.75,"294,411","333,182",0.04
2017-08-22,"1,162,000","1,186,000",4,1,▲,"11,000",0.96,"202,983","237,275",0.04
2017-08-21,"1,145,000","1,156,000",2,4,▲,"10,000",0.88,"425,058","486,704",0.04
2017-08-20,"1,165,000","1,165,000",6,2,▼,"-15,000",-1.3,"254,655","292,196",0.04
2017-08-19,"1,174,000","1,183,000",3,6,▼,"-28,000",-2.36,"238,596","277,756",0.04
2017-08-18,"1,185,000","1,188,000",6,3,▼,"-11,000",-0.92,"247,586","291,520",0.04
2017-08-17,"1,193,000","1,200,000",4,6,▲,"10,000",0.84,"188,020","223,909",0.04
2017-08-16,"1,152,000","1,185,000",6,4,▲,"29,000",2.51,"248,271","291,540",0.04
2017-08-15,"1,162,000","1,166,000",3,6,▲,"6,000",0.52,"388,290","448,763",0.04
2017-08-14,"1,152,000","1,161,000",1,3,▼,"-11,000",-0.95,"315,784","362,779",0.04
2017-08-13,"1,178,000","1,185,000",0,1,▼,"-27,000",-2.27,"390,828","456,675",0.04
2017-08-12,"1,204,000","1,204,000",12,0,▼,"-22,000",-1.82,"320,442","380,648",0.04
2017-08-11,"1,223,000","1,223,000",2,12, ,0,0,"268,701","325,351",0.04
2017-08-10,"1,230,000","1,230,000",5,2,▼,"-16,000",-1.31,"189,535","229,596",0.04
2017-08-09,"1,207,000","1,226,000",1,5,▲,"20,000",1.66,"150,915","184,052",0.04
2017-08-08,"1,208,000","1,215,000",3,1,▲,"6,000",0.5,"141,848","171,740",0.04
2017-08-07,"1,207,000","1,208,000",10,3,▼,"-1,000",-0.08,"143,230","172,049",0.04
2017-08-06,"1,200,000","1,208,000",5,10,▲,"9,000",0.76,"217,447","261,265",0.04
2017-08-05,"1,200,000","1,207,000",2,5,▼,"-9,000",-0.75,"466,184","558,830",0.04
2017-08-04,"1,215,000","1,216,000",1,2,▼,"-9,000",-0.74,"215,408","259,135",0.05
2017-08-03,"1,210,000","1,216,000",3,1,▲,"21,000",1.77,"241,999","292,891",0.04
2017-08-02,"1,200,000","1,200,000",0,3,▼,"-5,000",-0.42,"424,775","505,126",0.04
2017-08-01,"1,221,000","1,225,000",7,0,▼,"-32,000",-2.61,"317,992","383,034",0.04
2017-07-31,"1,236,000","1,237,000",4,7,▼,"-8,000",-0.65,"113,281","139,006",0.03
2017-07-30,"1,238,000","1,238,000",5,4,▼,"-8,000",-0.64,"291,165","359,339",0.04
2017-07-29,"1,258,000","1,258,000",6,5,▲,"12,000",0.98,"206,237","257,696",0.04
2017-07-28,"1,223,000","1,237,000",0,6,▲,"8,000",0.65,"243,420","299,113",0.04
2017-07-27,"1,235,000","1,235,000",5,0,▼,"-6,000",-0.49,"214,389","262,592",0.04
2017-07-26,"1,231,000","1,231,000",1,5,▼,"-19,000",-1.52,"231,544","283,583",0.04
2017-07-25,"1,245,000","1,247,000",3,1,▲,"12,000",0.97,"168,153","208,821",0.03
2017-07-24,"1,255,000","1,261,000",3,3,▼,"-26,000",-2.06,"342,108","425,455",0.03
2017-07-23,"1,264,000","1,271,000",3,3,▲,"7,000",0.56,"188,612","237,838",0.03
2017-07-22,"1,264,000","1,273,000",2,3,▲,"4,000",0.32,"200,888","253,481",0.03
2017-07-21,"1,279,000","1,280,000",4,2,▼,"-11,000",-0.87,"210,379","265,092",0.03
2017-07-20,"1,274,000","1,282,000",1,4,▼,"-3,000",-0.24,"208,947","264,970",0.03
2017-07-19,"1,275,000","1,275,000",6,1,▼,"-2,000",-0.16,"256,900","323,532",0.03
2017-07-18,"1,270,000","1,294,000",0,6,▼,"-4,000",-0.31,"179,914","229,292",0.03
2017-07-17,"1,275,000","1,282,000",1,0,▲,"20,000",1.6,"372,385","473,209",0.02
2017-07-16,"1,284,000","1,285,000",5,1,▼,"-40,000",-3.1,"412,429","519,155",0.02
2017-07-15,"1,300,000","1,302,000",10,5,▼,"-10,000",-0.77,"190,545","246,184",0.02
2017-07-14,"1,306,000","1,316,000",5,10,▼,"-16,000",-1.22,"216,602","282,097",0.02
2017-07-13,"1,301,000","1,321,000",6,5,▼,"-1,000",-0.08,"172,529","226,277",0.02
2017-07-12,"1,300,000","1,317,000",2,6,▲,"25,000",1.93,"241,335","315,399",0.01
2017-07-11,"1,305,000","1,328,000",10,2,▼,"-51,000",-3.8,"564,621","737,446",0
2017-07-10,"1,374,000","1,385,000",1,10,▼,"-52,000",-3.73,"487,027","658,743",0.02
2017-07-09,"1,388,000","1,408,000",4,1,▲,"9,000",0.65,"347,189","484,912",0.02
2017-07-08,"1,355,000","1,388,000",2,4,▲,"28,000",2.06,"256,186","353,152",0.02
2017-07-07,"1,355,000","1,367,000",6,2,▲,"3,000",0.22,"179,851","243,885",0.02
2017-07-06,"1,346,000","1,355,000",3,6, ,0,0,"175,803","236,899",0.02
2017-07-05,"1,350,000","1,358,000",6,3,▲,"17,000",1.27,"161,034","218,001",0.02
2017-07-04,"1,354,000","1,357,000",4,6,▼,"-10,000",-0.74,"128,346","172,216",0.02
2017-07-03,"1,348,000","1,358,000",6,4,▼,"-5,000",-0.37,"126,019","170,129",0.02
2017-07-02,"1,349,000","1,360,000",3,6,▲,"10,000",0.74,"161,199","218,070",0.02
2017-07-01,"1,315,000","1,343,000",1,3,▲,"13,000",0.98,"194,853","258,899",0.02
2017-06-30,"1,326,000","1,335,000",0,1,▲,"9,000",0.68,"218,454","290,564",0.02
2017-06-29,"1,313,000","1,323,000",12,0,▲,"1,000",0.08,"182,284","240,267",0.03
2017-06-28,"1,300,000","1,323,000",2,12,▲,"34,000",2.64,"239,521","313,974",0.03
2017-06-27,"1,298,000","1,300,000",5,2,▲,"2,000",0.16,"141,643","183,065",0.02
2017-06-26,"1,300,000","1,302,000",1,5,▼,"-22,000",-1.68,"215,592","278,177",0.03
2017-06-25,"1,308,000","1,311,000",3,1,▼,"-2,000",-0.15,"179,204","234,205",0.03
2017-06-24,"1,287,000","1,308,000",10,3,▲,"13,000",1,"236,598","307,252",0.03
2017-06-23,"1,294,000","1,319,000",5,10,▲,"3,000",0.23,"241,464","314,081",0.02
2017-06-22,"1,291,000","1,301,000",2,5,▼,"-14,000",-1.07,"188,741","244,190",0.02
2017-06-21,"1,322,000","1,326,000",1,2,▼,"-12,000",-0.91,"119,577","156,618",0.02
2017-06-20,"1,336,000","1,336,000",3,1,▼,"-12,000",-0.9,"170,861","225,828",0.02
2017-06-19,"1,317,000","1,331,000",0,3,▲,"20,000",1.53,"222,785","294,733",0.02
2017-06-18,"1,308,000","1,314,000",7,0,▼,"-12,000",-0.91,"174,508","228,076",0.02
2017-06-17,"1,310,000","1,324,000",4,7,▲,"11,000",0.84,"177,621","234,171",0.02
2017-06-16,"1,307,000","1,319,000",5,4,▼,"-14,000",-1.06,"179,061","234,544",0.02
2017-06-15,"1,309,000","1,343,000",6,5,▲,"5,000",0.38,"255,306","337,989",0.02
2017-06-14,"1,330,000","1,333,000",0,6,▼,"-25,000",-1.86,"204,638","270,817",0.02
2017-06-13,"1,340,000","1,354,000",5,0,▲,"23,000",1.74,"237,817","319,853",0.02
2017-06-12,"1,321,000","1,332,000",1,5,▲,"21,000",1.61,"249,765","330,157",0.02
2017-06-11,"1,330,000","1,330,000",3,1,▼,"-22,000",-1.66,"478,053","623,374",0.02
2017-06-10,"1,345,000","1,349,000",3,3,▼,"-35,000",-2.58,"446,794","594,319",0.02
2017-06-09,"1,373,000","1,376,000",3,3,▼,"-16,000",-1.16,"220,887","301,642",0.01
2017-06-08,"1,360,000","1,378,000",2,3, ,0,0,"269,535","367,982",0.01
2017-06-07,"1,380,000","1,382,000",4,2,▲,"7,000",0.51,"306,399","420,265",0
2017-06-06,"1,402,000","1,404,000",1,4,▼,"-46,000",-3.26,"371,781","511,594",0
2017-06-05,"1,430,000","1,430,000",6,1,▼,"-9,000",-0.63,"258,863","365,643",0
2017-06-04,"1,412,000","1,430,000",0,6,▼,"-14,000",-0.97,"172,515","245,079",0
2017-06-03,"1,421,000","1,438,000",1,0,▲,"27,000",1.92,"184,282","262,588",0
2017-06-02,"1,470,000","1,473,000",5,1,▼,"-48,000",-3.29,"445,392","635,167",0
2017-06-01,"1,466,000","1,480,000",10,5,▼,"-13,000",-0.88,"270,141","395,979",0
